,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,price,priceForHDP,shouldHighlight,state,streetAddress,timeOnZillow,unit,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,rentZestimate,lotAreaUnit,lotAreaValue,taxAssessedValue,datePriceChanged,priceChange,priceReduction,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,newConstructionType,listing_sub_type.is_newHome,listing_sub_type.is_foreclosure,listing_sub_type.is_bankOwned,comingSoonOnMarketDate,listing_sub_type.is_comingSoon,isRentalWithBasePrice,listing_sub_type.is_forAuction,videoCount,providerListingID,group_type,priceSuffix
1251,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/cf92c0b0b2788f16eebef0cb7072c35d-p_e.jpg,False,True,False,False,False,False,False,25.764359,990.0,-80.189514,430000.0,430000.0,False,FL,999 Brickell Bay Dr APT 705,3885492000,Apt 705,,33131,43873759,True,,sqft,0.0,255300.0,,,,,,,,,,,,,,,,,,
1252,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/334e1df961432d183dda299583fe51fa-p_e.jpg,False,True,False,False,False,False,False,25.754549,1365.0,-80.30431,699000.0,699000.0,False,FL,1685 SW 67th Ct,4490292000,,,33155,44185150,True,,sqft,7500.0,437476.0,,,,,,,,,,,,,,,,,,
1253,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/149e6e028f75434883139274e974dc2d-p_e.jpg,False,True,False,False,False,False,False,25.693436,750.0,-80.31509,220000.0,220000.0,False,FL,7520 SW 82nd St APT G118,1811892000,Apt G118,,33143,70764826,True,,sqft,0.0,142582.0,,,,,,,,,,,,,,,,,,
1254,8.0,7.0,Miami Beach,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f2edfaec9de4a5a1c6ff1f388a5bf1e1-p_e.jpg,False,True,False,False,False,False,False,25.79103,6701.0,-80.173256,38000000.0,38000000.0,False,FL,1061 N Venetian Dr,1984692000,,,33139,43831759,True,,acres,0.3443526170798898,10164226.0,,,,,,,,,,,,,,,,,,
1255,1.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/5fd23bb824a1a0e3c3ee0a45993771aa-p_e.jpg,False,True,False,False,False,False,False,25.751665,919.0,-80.22095,355000.0,355000.0,False,FL,2160 SW 16th Ave APT 212,256692000,Apt 212,,33145,70775936,True,,sqft,0.0,256200.0,,,,,,,,,,,,,,,,,,
1256,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/ccafa7c0159cf1d7c33de8f502ab37bb-p_e.jpg,False,True,False,False,False,False,False,25.65279,1491.0,-80.39703,490000.0,490000.0,False,FL,12477 SW 124th Ter #12477,9328692000,# 12477,,33186,441789436,True,,sqft,0.0,,1736841600000.0,-9000.0,"$9,000 (Jan 14)",,,,,,,,,,,,,,,
1257,2.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/df452edcab1c9dd80e991dfccd2177e3-p_e.jpg,False,True,False,False,False,False,False,25.723284,2060.0,-80.43678,875000.0,875000.0,False,FL,4541 SW 149th Ct,15117492000,,863900.0,33185,44245758,True,4771.0,sqft,7500.0,629798.0,1737446400000.0,-24000.0,"$24,000 (Jan 21)",,,,,,,,,,,,,,,
1258,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/882b988e9f83afc8eb9d6f2aee7f8ba2-p_e.jpg,False,True,False,False,True,False,False,25.746363,1155.0,-80.30565,749000.0,749000.0,False,FL,2550 SW 68th Ave,2330292000,,,33155,44190761,True,,sqft,4281.0,331318.0,1737705600000.0,-50000.0,"$50,000 (Jan 24)",,,,,,,,,,,,,,,
1259,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/2c3bc895a9815bf368d7beb1aaf92760-p_e.jpg,False,True,False,False,False,False,False,25.689997,985.0,-80.36429,285900.0,285900.0,False,FL,8415 SW 107th Ave APT 356W,6563892000,Apt 356W,,33173,44219095,True,,sqft,0.0,196829.0,1737100800000.0,-11500.0,"$11,500 (Jan 17)",,,,,,,,,,,,,,,
1260,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/2c41c08913d4006b4011f248ed2fa55b-p_e.jpg,False,True,False,False,False,False,False,25.596092,1256.0,-80.43317,479990.0,479990.0,False,FL,14848 SW 183rd Ter,4058292000,,477700.0,33187,408488851,True,,sqft,0.0,,1735891200000.0,-19910.0,"$19,910 (Jan 3)",,,,,,,,,,,,,,,
1261,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/f0b46dedcf89a7869d1085fcd11976ab-p_e.jpg,False,True,False,False,False,False,False,25.670132,911.0,-80.369835,270000.0,270000.0,False,FL,10651 SW 108th Ave APT 2E,775092000,Apt 2E,,33176,44280272,True,,sqft,0.0,192517.0,,,,,,,,,,,,,,,,,,
1262,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/2f80b5986ef4a9eb1a3258539027b729-p_e.jpg,False,True,False,False,False,False,False,25.685247,1137.0,-80.36966,320000.0,320000.0,False,FL,10852 N Kendall Dr #106,3799092000,# 106,,33176,44278604,True,,sqft,0.0,212782.0,,,,,,,,,,,,,,,,,,
1263,6.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e1a890be0c2b27d87f521b5b407cfac5-p_e.jpg,False,True,False,False,False,False,False,25.737112,5960.0,-80.228294,16000000.0,16000000.0,False,FL,2131 S Bayshore Dr,4922292000,,,33133,43855562,True,,acres,1.0606,6362955.0,,,,,,,,,,,,,,,1.0,,,
1264,2.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dd4d7d1d2e7aeba50144cb384ffd5de9-p_e.jpg,False,True,False,False,False,False,False,25.615679,2200.0,-80.35796,675000.0,675000.0,False,FL,16541 SW 102nd Ct,15559996000,,,33157,44296763,True,,sqft,8100.0,408114.0,1729580400000.0,-14000.0,,,,,,,,,,,,,,,,
1265,2.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b54f9e238fd0d1180d54ca5bdd012575-p_e.jpg,False,True,False,False,False,False,False,25.651314,1450.0,-80.33936,720000.0,720000.0,False,FL,8943 SW 128th St,18746292000,,,33176,44284830,True,,sqft,7920.0,389860.0,1736150400000.0,-15000.0,"$15,000 (Jan 6)",,,,,,,,,,,,,,,
1266,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e18de88704734fe40ae1b42fdd9a80ea-p_e.jpg,False,True,False,False,False,False,False,25.554321,1901.0,-80.3995,720000.0,720000.0,False,FL,12818 SW 229th St,1120692000,,710800.0,33170,338741882,True,4186.0,sqft,6755.0,429523.0,,,,Sun. 1-3pm,True,"[{'open_house_end': 1738537200000, 'open_house_start': 1738530000000}]",,,,,,,,,,,,
1267,4.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c850b18fad8e4982381e70177b242bbc-p_e.jpg,False,True,False,False,False,False,False,25.759739,2309.0,-80.20296,1749000.0,1749000.0,False,FL,320 SW 19th Rd,688692000,,,33129,43864734,True,,sqft,6750.0,936667.0,1737532800000.0,-101000.0,"$101,000 (Jan 22)",,,,,,,,,,,,1.0,,,
1268,2.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fb2cc76f400d82b9d1b07ca17677b782-p_e.jpg,False,True,False,False,False,False,False,25.616903,1896.0,-80.42528,745000.0,745000.0,False,FL,14355 SW 162nd St,3280692000,,738900.0,33177,44335099,True,4438.0,sqft,5996.0,492070.0,,,,,,,,,,,,,,,,,,
1269,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9f88a9f75296bd4601c302e1a3145484-p_e.jpg,False,True,False,False,False,False,False,25.825464,1100.0,-80.20895,475000.0,475000.0,False,FL,728 NW 55th St,1379892000,,,33127,43809422,True,,sqft,5900.0,249651.0,1737792000000.0,-24000.0,"$24,000 (Jan 25)",,,,,,,,,,,,,,,
1270,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/09347ca7e2c84bfe0001117e9f09677d-p_e.jpg,False,True,False,False,False,False,False,25.764235,1677.0,-80.23799,544900.0,544900.0,False,FL,2604 SW 9th St,9242292000,,538100.0,33135,43850276,True,4015.0,sqft,5940.0,511648.0,1736236800000.0,-5100.0,"$5,100 (Jan 7)",,,,,,,,,,,,,,,
1271,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/569e705249bf7a6f8247d3bdc5eab566-p_e.jpg,False,True,False,False,False,False,False,25.700584,763.0,-80.34802,248000.0,248000.0,False,FL,7256 SW 94th Pl APT A7,18746294000,Apt A7,,33173,72572935,True,2256.0,sqft,0.0,176543.0,1736409600000.0,-2000.0,"$2,000 (Jan 9)",,,,,,,,,,,,,,,
1272,3.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/16dd4bb165c0a7594f0fd4820b63c2c9-p_e.jpg,False,True,False,False,False,False,False,25.770954,1415.0,-80.298836,315000.0,315000.0,False,FL,9375 Fontainebleau Blvd APT L420,3885494000,Apt L420,309000.0,33172,70786869,True,2844.0,sqft,0.0,211800.0,1736496000000.0,-10000.0,"$10,000 (Jan 10)",,,,,,,,,,,,,,,
1273,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9084dddebe7e828c2a873f20fff0fd64-p_e.jpg,False,True,False,False,False,False,False,25.810686,1024.0,-80.223305,249000.0,249000.0,False,FL,1618 NW 38th St,5699894000,,242600.0,33142,443090851,True,,sqft,0.0,,,,,,,,,,,,,,,,,,,
1274,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d432283dadb95538e66ea1bf5744f29b-p_e.jpg,False,True,False,False,False,False,False,25.820728,1555.0,-80.20707,634999.0,634999.0,False,FL,651 NW 49th St,775094000,,,33127,43813342,True,,sqft,5000.0,248516.0,,,,Sat. 1-3pm,True,"[{'open_house_end': 1738450800000, 'open_house_start': 1738443600000}, {'open_house_end': 1738537200000, 'open_house_start': 1738526400000}]",,,,,,,,,,,,
1275,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d1e2175832cc6fe7b1155012848aad89-p_e.jpg,False,True,False,False,False,False,False,25.73976,2053.0,-80.31756,775000.0,775000.0,False,FL,3235 SW 75th Ct,4576694000,,,33155,44189929,True,,sqft,6500.0,416508.0,,,,,,,,,,,,,,,,,,
1276,3.0,3.0,South Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c90ac1f9c91e27eba2d9e9a6afb6edef-p_e.jpg,False,True,False,False,False,False,False,25.71524,1363.0,-80.29288,1099000.0,1099000.0,False,FL,5933 SW 61st Ave,4490294000,,1058000.0,33143,43998293,True,5445.0,sqft,10800.0,499439.0,1737792000000.0,-46000.0,"$46,000 (Jan 25)",Sat. 12-3pm,True,"[{'open_house_end': 1738450800000, 'open_house_start': 1738440000000}]",,,,,,,,,,,,
1277,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/25f6c8af6513eaa9535f167b90410b06-p_e.jpg,False,True,False,False,False,False,False,25.686272,1320.0,-80.43991,434000.0,434000.0,False,FL,8725 SW 152nd Ave APT 321,6736694000,Apt 321,,33193,44268790,True,,sqft,0.0,265889.0,,,,,,,,,,,,,,,,,,
1278,1.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ebfaf466805bbc3be48b9679336422fb-p_e.jpg,False,True,False,False,False,False,False,25.718307,835.0,-80.41611,415000.0,415000.0,False,FL,13710 SW 51st Ter #13710,1466294000,# 13710,,33175,444343351,True,,sqft,0.0,,,,,,,,,,,,,,,,,,,
1279,3.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/3febdfdbff154774e7732d089afa6d54-p_e.jpg,False,True,False,False,False,False,False,25.669643,1220.0,-80.37982,425000.0,425000.0,False,FL,11443 SW 109th Road #45-D,4654911000,# 45-D,416100.0,33176,44280727,True,3454.0,sqft,0.0,302953.0,,,,,,,,,,,,,,,,,,
1280,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d3dfc22525cbf245e99e9fb32afe70f1-p_e.jpg,False,True,False,False,False,False,False,25.614061,1730.0,-80.4231,699000.0,699000.0,False,FL,14237 SW 165th St,8551094000,,,33177,44335252,True,,sqft,6037.0,494705.0,,,,,,,,,,,,,,,,,,
1281,1.0,1.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/53dbd68fcb841dd25c0ea6a15c3802af-p_e.jpg,False,True,False,False,False,False,False,25.846254,653.0,-80.17313,179100.0,179100.0,False,FL,7795 NE Bayshore Ct UNIT 501,7265614000,Apt 501,172600.0,33138,43828509,,2107.0,,,153600.0,,,,,,,,,,True,,,,,,,,
1282,2.0,3.0,Cutler Bay,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/48660ebe050c3ecf50a30ea348560fec-p_e.jpg,False,True,False,False,False,False,False,25.558233,1480.0,-80.356964,580000.0,580000.0,False,FL,22547 SW 102nd Path,1293494000,,,33190,62932205,True,,sqft,5500.0,338900.0,,,,Sat. 12-3pm,True,"[{'open_house_end': 1738450800000, 'open_house_start': 1738440000000}]",,,,,,,,,,,,
1283,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/65f71f1e0d3d090da1369154eca930af-p_e.jpg,False,True,False,False,False,False,False,25.801218,822.0,-80.18743,379000.0,379000.0,False,FL,455 NE 25th St APT 603,861494000,Apt 603,365500.0,33137,63831007,True,2897.0,sqft,0.0,240600.0,,,,,,,,,,,,,,,,,,
1284,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ed8757ed2e465aad728d51dd69689259-p_e.jpg,False,True,False,False,False,False,False,25.768606,842.0,-80.19189,480000.0,480000.0,False,FL,31 SE 6th St APT 808,4403894000,Apt 808,,33131,123868226,True,,sqft,0.0,352200.0,,,,,,,,,,,,,,,,,,
1285,2.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/35a094a7877a1270db20ade3daef1a18-p_e.jpg,False,True,False,False,False,False,False,25.595856,1792.0,-80.39662,589000.0,589000.0,False,FL,12625 SW 185th Ter,1984694000,,583200.0,33177,44342701,True,3512.0,sqft,7575.0,373934.0,,,,,,,,,,,,,,,,,,
1286,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/9b7889af6022ac379733ac87db0219f4-p_e.jpg,False,True,False,False,False,False,False,25.652462,1602.0,-80.39609,500000.0,500000.0,False,FL,12426 SW 124th Ter #0,1379894000,# 0,494100.0,33186,2084883605,True,3564.0,sqft,0.0,,1738137600000.0,-15000.0,"$15,000 (Jan 29)",,,,,,,,,,,,,,,
1287,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/390e29fb653111206622f355df582892-p_e.jpg,False,True,False,False,False,False,False,25.670977,900.0,-80.370224,250000.0,250000.0,False,FL,10500 SW 108th Ave APT B315,2416694000,Apt B315,243900.0,33176,44281950,True,2199.0,sqft,0.0,198835.0,1736841600000.0,-10000.0,"$10,000 (Jan 14)",,,,,,,,,,,,,,,
1288,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/14f0d30bf70049dda8568081f33db37c-p_e.jpg,False,True,False,False,False,False,False,25.616613,1529.0,-80.37635,610000.0,610000.0,False,FL,11327 SW 164th St,19783094000,,,33157,44299967,True,,sqft,7500.0,407936.0,1729753200000.0,-5000.0,,,,,,,,,,,,,,,,
1289,4.0,5.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/91a28dec7b42e9a6a0963041e2f5ece1-p_e.jpg,False,True,False,False,False,False,False,25.757109,2682.0,-80.23206,1849000.0,1849000.0,False,FL,2268 SW 16th Ter,861494000,,1745000.0,33145,2122012370,True,5326.0,sqft,5450.0,,,,,,,,,,,,,,,,,,,
1290,2.0,1.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7be4a805883e3d0666eea8dc9c23fdbc-p_e.jpg,False,True,False,False,False,False,False,25.772919,723.0,-80.21324,199000.0,199000.0,False,FL,30 SW 11th Ave APT 9,15031094000,Apt 9,195100.0,33130,43838063,True,2175.0,sqft,0.0,114600.0,1735459200000.0,-997.0,$997 (Dec 29),,,,,,,,,,,,,,,
1291,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1cc21ec1ebb2cadfb5067cde947a8935-p_e.jpg,False,True,False,False,False,False,False,25.74161,1688.0,-80.30297,660000.0,660000.0,False,FL,3041 SW 67th Ave,6304694000,,,33155,44187483,True,,sqft,6100.0,461549.0,1736668800000.0,-20000.0,"$20,000 (Jan 12)",,,,,,,,,,,,,,,
1292,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/c37da504f1324315f9d0f4e98fca856f-p_e.jpg,False,True,False,False,False,False,False,25.78763,1000.0,-80.224304,399999.0,399999.0,False,FL,1901 NW South River Dr APT 14-B,7341494000,Apt 14-B,,33125,43825502,True,,sqft,0.0,219500.0,,,,,,,,,,,,,,,,,,
1293,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/073fbd333dec638b904f7bcc851637c4-p_e.jpg,False,True,False,False,False,False,False,25.67497,1152.0,-80.32204,479900.0,479900.0,False,FL,7846 SW 102nd Ln,1379894000,,466700.0,33156,44275872,True,2825.0,sqft,0.0,323000.0,,,,,,,,,,,,,,,,,,
1294,1.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/a826a630f13b72ae3593b1151038faa8-p_e.jpg,False,True,False,False,False,False,False,25.775799,715.0,-80.212395,225000.0,225000.0,False,FL,1043 NW 2nd St APT 13,9933494000,Apt 13,214500.0,33128,64878635,True,2016.0,sqft,0.0,129300.0,,,,,,,,,,,,,,,,,,
1295,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/6a3de6c4ba84a549766692ee0395e026-p_e.jpg,False,True,False,False,False,False,False,25.68768,1850.0,-80.44316,395000.0,395000.0,False,FL,8450 SW 154th Circle Ct APT 207,7859894000,Apt 207,390200.0,33193,44265624,True,2874.0,sqft,0.0,270725.0,1737273600000.0,-4000.0,"$4,000 (Jan 19)",,,,,,,,,,,,,,,
1296,1.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2a2c95c0807595678b07a4f29accacfe-p_e.jpg,False,True,False,False,False,False,False,25.717806,1323.0,-80.260345,1595000.0,1595000.0,False,FL,4151 El Prado Blvd,1207094000,,,33133,43864087,True,,sqft,5800.0,894849.0,,,,,,,,,,,,,,,,,,
1297,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ae15652018f6e15dde8b9e4a4b70de78-p_e.jpg,False,True,False,False,False,False,False,25.775953,1036.0,-80.19019,450000.0,450000.0,False,FL,133 NE 2nd Ave APT 719,27818294000,Apt 719,,33132,82065984,True,,sqft,0.0,319400.0,1731398400000.0,-25000.0,"$25,000 (Nov 12)",,,,,,,,,,,,,,,
1298,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/8bf0869216949041bfd6084e16247cff-p_e.jpg,False,True,False,False,False,False,False,25.784834,1022.0,-80.22584,420000.0,420000.0,False,FL,1861 NW South River Dr UNIT 1805,3107894000,Unit 1805,,33125,113377387,True,,sqft,0.0,310300.0,,,,,,,,,,,,,,,,,,
1299,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/502105814b5575718c2bd9322c59c0e5-p_e.jpg,False,True,False,False,False,False,False,25.651516,1924.0,-80.389854,633000.0,633000.0,False,FL,12045 SW 126th St,1466294000,,623700.0,33186,44326594,True,3265.0,sqft,5575.0,449097.0,1737619200000.0,-12000.0,"$12,000 (Jan 23)",,,,,,,,,,,,,,,
1300,3.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9fdda14c554830227f7fd69af89a7657-p_e.jpg,False,True,False,False,False,False,False,25.689821,1947.0,-80.35092,1098000.0,1098000.0,False,FL,8530 SW 97th Rd,2071094000,,1064400.0,33173,44217728,True,4296.0,sqft,8440.0,439274.0,,,,,,,,,,,,,,,,,,
1301,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/ada2332cfdb277324dd3a5d750d2c015-p_e.jpg,False,True,False,False,False,False,False,25.553375,1335.0,-80.353584,435000.0,435000.0,False,FL,10014 SW 228th Ter,2071094000,,,33190,2065724582,True,,sqft,0.0,,,,,,,,,,,,,,,,,,,
1302,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/cdd41df60502d9a5d6f40634140fa7bc-p_e.jpg,False,True,False,False,False,False,False,25.7423,1085.0,-80.25459,500000.0,500000.0,False,FL,2650 SW 37th Ave APT 607,10279094000,Apt 607,,33134,82414774,True,,sqft,0.0,323004.0,1737532800000.0,-10000.0,"$10,000 (Jan 22)",,,,,,,,,,,,,,,
1303,2.0,1.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/a4c5ffe79252e6ab92c59a72a2f8aabb-p_e.jpg,False,True,False,False,False,False,False,25.846975,746.0,-80.187904,199000.0,199000.0,False,FL,7801 NE 4th Ct APT 509,1379894000,Apt 509,191200.0,33138,43828239,True,1939.0,sqft,0.0,137700.0,,,,,,,,,,,,,,,,,,
1304,3.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5afe6e49d4adb0cf87c4d09eeeb28791-p_e.jpg,False,True,False,False,False,False,False,25.652832,1548.0,-80.33769,870000.0,870000.0,False,FL,8860 SW 126th St,256694000,,,33176,2069203385,True,,sqft,4500.0,,,,,,,,,,,,,,,,,,,
1305,3.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/770ec981ee938f2c4a48368c38c6870b-p_e.jpg,False,True,False,False,False,False,False,25.701113,1330.0,-80.379265,415000.0,415000.0,False,FL,7133 SW 115th Pl APT G,7859894000,Apt G,,33173,44214788,True,,sqft,0.0,263249.0,,,,,,,,,,,,,,,,,,
1306,2.0,2.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/2174251f7d0d525dc1e05341cb84daf8-p_e.jpg,False,True,False,False,False,False,False,25.671312,885.0,-80.36934,294900.0,294900.0,False,FL,10477 SW 108th Ave #230,6304694000,# 230,,33176,44281425,True,,sqft,0.0,197340.0,1737964800000.0,-11000.0,"$11,000 (Jan 27)",,,,,,,,,,,,,,,
1307,3.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/29fe0afc07ef140c29e8dee4ee6923f9-p_e.jpg,False,True,False,False,False,False,False,25.652836,1793.0,-80.39613,585000.0,585000.0,False,FL,12429 SW 124th Ter #0,4403894000,# 0,584500.0,33186,443255123,True,,sqft,0.0,,,,,,,,,,,,,,,,,,,
1308,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/b94c5aaf9d15f72ac8389559e83e34ca-p_e.jpg,False,True,False,False,False,False,False,25.801477,1195.0,-80.23947,379999.0,379999.0,False,FL,2650 NW 28th St APT 908-9,7773494000,Apt 908-9,372000.0,33142,43818957,True,2673.0,sqft,0.0,251200.0,1737964800000.0,-5001.0,"$5,001 (Jan 27)",,,,,,,,,,,,,,,
1309,2.0,3.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3c28862089029e9945cba3f745265e12-p_e.jpg,False,True,False,False,False,False,False,25.602318,1442.0,-80.42436,599000.0,599000.0,False,FL,14315 SW 177th Ter,8119094000,,596100.0,33177,44340180,True,3133.0,sqft,3969.0,405453.0,1736928000000.0,-36000.0,"$36,000 (Jan 15)",Sat. 11am-1pm,True,"[{'open_house_end': 1738443600000, 'open_house_start': 1738436400000}]",,,,,,,,,,,,
1310,3.0,4.0,Miami,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9d61d250686e7bdec336cbbdf7494520-p_e.jpg,False,True,False,False,False,False,False,25.727373,2385.0,-80.45639,835000.0,835000.0,False,FL,16221 SW 42nd Ter,3107894000,,,33185,62924845,True,,sqft,8625.0,625369.0,1737705600000.0,-40000.0,"$40,000 (Jan 24)",Sun. 11:30am-2pm,True,"[{'open_house_end': 1738533600000, 'open_house_start': 1738524600000}]",,,,,,,,,,,,
